locus_tag,product,tier,predicted_call,confidence,evidence,measured_essential,ess_score,noness_score,conservation,n_paralogs,gene_len_aa,leading,mobile_dist_kb,n_sisters,max_sisters,cross_validated
AMB_RS00100,,CONFIDENT_NONESSENTIAL,non-essential,1,E_geometry|N_score,0,0.3058746154853832,0.7290395994234606,0.1081081081081081,1.0,264,1,55.18,3,3,True
AMB_RS00105,,UNRESOLVED,unknown,0,E_cons_core|F_core_redundant,1,0.912613976076496,0.06470392262420006,0.7428571428571429,12.0,214,0,56.07,3,3,True
AMB_RS00110,,UNRESOLVED,unknown,0,E_cons_core|E_geometry|N_pangenome_some,1,0.9509972406368492,0.02850460294190016,1.0,0.0,371,1,57.11,1,3,False
AMB_RS00120,,ROGUE_SUSPECT,unknown,0,N_score|P_rogue,0,0.278945606105316,0.7716673396381075,0.0571428571428571,0.0,217,0,59.17,3,3,True
AMB_RS00125,,UNRESOLVED,unknown,0,E_geometry,1,0.5158045291620399,0.4168898213016807,0.28125,1.0,200,1,59.83,3,3,False
AMB_RS00135,,CONFIDENT_NONESSENTIAL,non-essential,3,N_score|N_pangenome_some|N_long_lagging,1,0.1615736099553266,0.8883207708992275,0.0,0.0,437,0,62.39,1,3,False
AMB_RS00140,,CONFIDENT_NONESSENTIAL,non-essential,2,E_geometry|N_score|N_pangenome_some,1,0.244822367316302,0.7994404857785644,0.0,0.0,177,1,63.62,1,3,False
AMB_RS00145,,UNRESOLVED,unknown,0,E_cons_core,1,0.8818377570239622,0.10502760497278442,1.0,0.0,863,1,65.25,3,3,False
AMB_RS00155,,UNRESOLVED,unknown,0,E_cons_core|E_geometry|N_pangenome_some,1,0.954456299392512,0.025342176595906842,1.0,0.0,341,1,67.62,2,3,False
AMB_RS00165,,CONFIDENT_NONESSENTIAL,non-essential,2,N_score|N_pangenome_some,0,0.021894622175312,0.9903853327035641,0.0476190476190476,0.0,1604,1,71.7,2,3,True
AMB_RS00170,,UNRESOLVED,unknown,0,E_cons_core|E_geometry|N_pangenome_some,1,0.8789531108861437,0.09111345885348818,0.6923076923076923,0.0,193,1,74.43,2,3,False
AMB_RS00180,,CONFIDENT_NONESSENTIAL,non-essential,2,N_score|N_pangenome_some,0,0.121720475317689,0.9252903245331172,0.0,0.0,613,1,76.31,2,3,False
AMB_RS00185,,CONFIDENT_NONESSENTIAL,non-essential,2,N_score|N_pangenome_some,1,0.4176115700787742,0.5703586067873727,0.3333333333333333,0.0,527,1,78.05,2,3,False
AMB_RS00190,,CONFIDENT_NONESSENTIAL,non-essential,3,N_score|N_pangenome_some|N_long_lagging,1,0.2419700503422915,0.8010248422069451,0.12,0.0,465,0,79.52,2,3,True
AMB_RS00195,,CONFIDENT_NONESSENTIAL,non-essential,1,N_score,1,0.251621966257896,0.7614764491042904,0.0625,2.0,319,0,80.7,3,3,True
AMB_RS00200,,CONFIDENT_NONESSENTIAL,non-essential,2,N_score|N_pangenome_strong,1,0.3777395249615613,0.6054954912177288,0.2083333333333333,0.0,334,0,81.68,0,3,True
AMB_RS00205,,CONFIDENT_NONESSENTIAL,non-essential,3,N_score|N_pangenome_strong|N_long_lagging,1,0.0996419398127412,0.9317536140265257,0.0,0.0,720,0,83.28,0,3,False
AMB_RS00215,,CONFIDENT_NONESSENTIAL,non-essential,3,N_score|N_pangenome_some|N_redundancy,1,0.1575787690039402,0.868606744648586,0.0434782608695652,4.0,586,1,85.94,2,3,True
AMB_RS00220,,CONFIDENT_NONESSENTIAL,non-essential,2,E_geometry|N_score|N_pangenome_some,1,0.195711248701699,0.8340274028031757,0.0,0.0,332,1,87.31,1,3,False
AMB_RS00245,,CONFIDENT_NONESSENTIAL,non-essential,2,E_geometry|N_score|N_pangenome_strong,0,0.4103877248036309,0.6157670153459818,0.1538461538461538,0.0,168,1,92.01,0,3,True
AMB_RS00250,,UNRESOLVED,unknown,0,E_cons_core|E_geometry,0,0.8494450269154034,0.13163175773936217,0.6176470588235294,1.0,184,1,92.64,3,3,False
AMB_RS00260,,CONFIDENT_NONESSENTIAL,non-essential,2,E_geometry|N_score|N_pangenome_some,1,0.1854077581884144,0.8717383869962497,0.0,1.0,394,1,94.45,2,3,True
AMB_RS00265,,UNRESOLVED,unknown,0,E_geometry|N_redundancy,1,0.6242190539350367,0.37418762209562606,0.4117647058823529,6.0,367,1,95.58,3,3,False
AMB_RS00270,,CONFIDENT_NONESSENTIAL,non-essential,2,E_geometry|N_score|N_pangenome_strong,1,0.3033587287791546,0.7459449389985836,0.0714285714285714,0.0,223,1,96.46,0,3,True
AMB_RS00275,,UNRESOLVED,unknown,0,E_geometry|N_redundancy,1,0.631730437763595,0.4354775124528522,0.4117647058823529,6.0,372,1,97.35,3,3,False
AMB_RS00280,,CONFIDENT_NONESSENTIAL,non-essential,2,E_geometry|N_score|N_pangenome_some,1,0.4843446418336585,0.5756505167524631,0.2,0.0,141,1,98.11,1,3,False
AMB_RS00295,,UNRESOLVED,unknown,0,E_cons_core|E_geometry|F_core_redundant,1,0.9257012323998564,0.0655859979514796,0.8333333333333334,11.0,373,1,100.86,3,3,True
AMB_RS00300,,UNRESOLVED,unknown,0,E_cons_core|E_geometry|F_core_redundant,1,0.8911242232868334,0.09715880795887752,0.7297297297297297,5.0,297,1,101.87,3,3,False
AMB_RS00305,,UNRESOLVED,unknown,0,E_cons_core|N_pangenome_some,1,0.5950678479732192,0.48254827996465743,0.5,0.0,599,1,103.21,1,3,False
AMB_RS00310,,UNRESOLVED,unknown,0,E_cons_core|E_geometry|F_core_redundant,1,0.9310044718816914,0.06414893093060227,0.8333333333333334,11.0,342,1,104.63,3,3,True
AMB_RS00335,,UNRESOLVED,unknown,0,E_geometry|N_pangenome_some,1,0.6528045039822267,0.3614742871163786,0.4117647058823529,0.0,276,1,109.83,1,3,False
AMB_RS00340,,UNRESOLVED,unknown,0,E_geometry|N_pangenome_some,1,0.5738563820097531,0.4401941759419486,0.3529411764705882,0.0,306,1,110.7,2,3,False
AMB_RS00365,,CONFIDENT_NONESSENTIAL,non-essential,1,E_geometry|N_score,1,0.3000878161734822,0.853799156398225,0.0869565217391304,3.0,351,1,115.92,3,3,True
AMB_RS00370,,CONFIDENT_NONESSENTIAL,non-essential,2,N_score|N_pangenome_some,1,0.1224109749399576,0.9325762910407589,0.0,0.0,655,1,117.41,1,3,False
AMB_RS00390,,UNRESOLVED,unknown,0,E_cons_core|E_geometry|F_core_redundant,1,0.932551200344026,0.05511447308668528,0.8333333333333334,11.0,337,1,121.73,3,3,True
AMB_RS00395,,UNRESOLVED,unknown,0,E_geometry|N_redundancy,1,0.6270744226636766,0.3536853194221915,0.4117647058823529,6.0,381,1,122.82,3,3,False
AMB_RS00400,,CONFIDENT_NONESSENTIAL,non-essential,2,E_geometry|N_score|N_pangenome_strong,1,0.3496031592848843,0.6999498937533961,0.1785714285714285,1.0,391,1,123.97,0,3,True
AMB_RS00405,,CONFIDENT_NONESSENTIAL,non-essential,2,E_geometry|N_score|N_pangenome_some,1,0.2046015888264272,0.8324571034498242,0.0,1.0,351,1,125.09,2,3,False
AMB_RS00415,,UNRESOLVED,unknown,0,E_cons_core|E_geometry|N_pangenome_some,1,0.8690540649109442,0.1143429753955023,0.6666666666666666,0.0,238,1,127.13,1,3,False
AMB_RS00420,,CONFIDENT_NONESSENTIAL,non-essential,2,E_geometry|N_score|N_pangenome_some,1,0.2050526731371696,0.8381680443580993,0.0,0.0,347,1,128.0,1,3,False
AMB_RS00430,,CONFIDENT_NONESSENTIAL,non-essential,2,E_geometry|N_score|N_pangenome_strong,1,0.2100187055941274,0.8646066896174529,0.0,0.0,350,1,129.94,0,3,False
AMB_RS00445,,CONFIDENT_NONESSENTIAL,non-essential,2,E_geometry|N_score|N_pangenome_some,1,0.2516013855355782,0.7990996246364211,0.0,1.0,235,1,134.86,1,3,False
AMB_RS00455,,CONFIDENT_NONESSENTIAL,non-essential,2,E_geometry|N_score|N_pangenome_strong,0,0.2416261684316145,0.8210404524710518,0.0,0.0,260,1,136.79,0,3,False
AMB_RS00460,,CONFIDENT_NONESSENTIAL,non-essential,2,E_geometry|N_score|N_pangenome_some,1,0.2557369415337159,0.7931185855742943,0.0,1.0,226,1,137.51,1,3,False
AMB_RS00480,,CONFIDENT_NONESSENTIAL,non-essential,2,E_geometry|N_score|N_pangenome_strong,0,0.25739707462118,0.7974223019180937,0.0,0.0,221,1,143.09,0,3,False
AMB_RS00500,,CONFIDENT_NONESSENTIAL,non-essential,2,N_score|N_pangenome_some,1,0.1307821811008502,0.9114458620062255,0.0,0.0,634,1,149.83,2,3,False
AMB_RS00505,,UNRESOLVED,unknown,0,E_cons_core,1,0.8341815476268664,0.1466094035428816,0.7272727272727273,0.0,527,1,151.6,3,3,False
AMB_RS00510,,UNRESOLVED,unknown,0,E_geometry|N_redundancy,1,0.5583161910471742,0.4926019379874837,0.3333333333333333,4.0,374,1,153.02,3,3,False
AMB_RS00515,,CONFIDENT_NONESSENTIAL,non-essential,2,N_score|N_pangenome_strong,1,0.3780568022135957,0.6957211066573479,0.1785714285714285,1.0,368,0,154.14,0,3,True
AMB_RS00530,,CONFIDENT_NONESSENTIAL,non-essential,4,N_score|N_pangenome_some|N_redundancy|N_long_lagging,1,0.1678042883130928,0.8790252772256848,0.0434782608695652,4.0,628,0,157.57,2,3,True
AMB_RS00545,,UNRESOLVED,unknown,0,E_cons_core|E_geometry|F_core_redundant,1,0.9371159774132932,0.049142718490032045,0.8333333333333334,11.0,334,1,161.04,3,3,True
AMB_RS00555,,UNRESOLVED,unknown,0,N_pangenome_some,1,0.6963250570333153,0.4177540530475471,0.4285714285714285,2.0,314,0,163.91,2,3,False
AMB_RS00560,,UNRESOLVED,unknown,0,N_redundancy,1,0.6592029928873734,0.4294527611320341,0.4117647058823529,6.0,384,0,164.96,3,3,False
AMB_RS00580,,UNRESOLVED,unknown,0,E_geometry|N_pangenome_some,1,0.6899278224255251,0.44708545978851205,0.4285714285714285,2.0,338,1,169.75,2,3,False
AMB_RS00595,,CONFIDENT_NONESSENTIAL,non-essential,2,N_score|N_pangenome_some,0,0.1838839922355179,0.8989431253668733,0.0,1.0,487,1,172.66,1,3,True
AMB_RS00600,,CONFIDENT_NONESSENTIAL,non-essential,3,N_score|N_pangenome_some|N_redundancy,1,0.1720542190288771,0.8952904441522849,0.0434782608695652,4.0,640,1,174.39,2,3,True
AMB_RS00610,,UNRESOLVED,unknown,0,E_cons_core|E_geometry|F_core_redundant,1,0.912474644815434,0.09038240594489876,0.7297297297297297,5.0,261,1,177.58,3,3,False
AMB_RS00620,,CONFIDENT_NONESSENTIAL,non-essential,2,E_geometry|N_score|N_pangenome_some,1,0.2279128264771035,0.8308084899120776,0.0,1.0,343,1,179.45,1,3,False
AMB_RS00625,,CONFIDENT_NONESSENTIAL,non-essential,1,E_cons_core|E_geometry|N_pangenome_strong,1,0.8102289525993113,0.2241871720488279,0.5,0.0,153,1,180.35,0,3,False
AMB_RS00630,,CONFIDENT_NONESSENTIAL,non-essential,2,E_geometry|N_score|N_pangenome_some,1,0.4410823501058128,0.6004206382794139,0.2,0.0,295,1,181.02,2,3,False
AMB_RS00635,,CONFIDENT_NONESSENTIAL,non-essential,3,E_geometry|N_score|N_pangenome_some|N_redundancy,1,0.3717649218379315,0.7278960623898553,0.1333333333333333,4.0,338,1,182.05,2,3,True
AMB_RS00640,,UNRESOLVED,unknown,0,E_geometry|N_redundancy,1,0.6658986010426237,0.35773118998491865,0.4117647058823529,6.0,367,1,183.13,3,3,False
AMB_RS00655,,UNRESOLVED,unknown,0,E_geometry,1,0.5546301255943913,0.4820481522650793,0.3243243243243243,2.0,372,1,186.98,3,3,True
AMB_RS00660,,CONFIDENT_NONESSENTIAL,non-essential,3,E_geometry|N_score|N_pangenome_some|N_redundancy,1,0.3590752015796086,0.7185325175241893,0.1333333333333333,4.0,363,1,188.08,2,3,True
AMB_RS00665,,CONFIDENT_NONESSENTIAL,non-essential,3,E_geometry|N_score|N_pangenome_some|N_redundancy,1,0.3676331428886982,0.7132008246028522,0.1333333333333333,4.0,347,1,189.14,2,3,True
AMB_RS00670,,UNRESOLVED,unknown,0,E_cons_core|E_geometry,1,0.9632215646954374,0.03089227070252921,0.9428571428571428,1.0,256,1,190.06,3,3,True
AMB_RS00675,,CONFIDENT_ESSENTIAL,essential,3,E_score|E_cons_core|E_geometry|F_core_redundant,1,0.9760600068691574,0.014219868732965893,1.0,12.0,239,1,190.81,3,3,True
AMB_RS00685,,CONFIDENT_NONESSENTIAL,non-essential,1,E_geometry|N_score,1,0.3966749945052529,0.648508963649805,0.1621621621621621,1.0,319,1,192.7,3,3,True
AMB_RS00690,,CONFIDENT_NONESSENTIAL,non-essential,2,N_score|N_pangenome_strong,1,0.1617940784414081,0.9106578515241339,0.0,0.0,571,1,194.12,0,3,False
AMB_RS00695,,CONFIDENT_NONESSENTIAL,non-essential,3,N_score|N_pangenome_some|N_redundancy,1,0.3835895245686584,0.6767233023001106,0.1333333333333333,4.0,315,0,195.48,2,3,True
AMB_RS00700,,UNRESOLVED,unknown,0,E_cons_core|F_core_redundant,1,0.942074127638424,0.06772187256666068,0.8333333333333334,11.0,354,0,196.46,3,3,True
AMB_RS00705,,CONFIDENT_NONESSENTIAL,non-essential,2,N_score|N_pangenome_some,1,0.2155022573628657,0.8768371327917696,0.0,1.0,415,0,197.61,2,3,True
AMB_RS00715,,CONFIDENT_NONESSENTIAL,non-essential,2,N_score|N_pangenome_strong,0,0.28400806040372,0.8384719561523585,0.0,0.0,236,0,199.08,0,3,False
AMB_RS00725,,UNRESOLVED,unknown,0,E_cons_core|N_pangenome_some,1,0.9205939337524222,0.06920381277257587,0.7878787878787878,2.0,326,0,202.26,2,3,False
AMB_RS00730,,UNRESOLVED,unknown,0,E_cons_core,1,0.734621644795811,0.3140746471045882,0.5142857142857142,1.0,424,0,203.39,3,3,False
AMB_RS00735,,UNRESOLVED,unknown,0,N_redundancy,1,0.5602215972857598,0.4946780028255197,0.3333333333333333,4.0,420,0,204.74,3,3,False
AMB_RS00740,,UNRESOLVED,unknown,0,E_cons_core|N_pangenome_some,1,0.903476028899168,0.09971936001038743,0.6774193548387096,0.0,183,0,205.62,2,3,False
AMB_RS00745,,CONDITIONAL_SUSPECT,unknown,0,N_score|N_long_lagging|P_conditional,0,0.2267903934879697,0.8202703774725261,0.0294117647058823,1.0,432,0,206.54,3,3,True
AMB_RS00750,,UNRESOLVED,unknown,0,E_cons_core|F_core_redundant,1,0.947089224467724,0.061474874720839,0.8333333333333334,11.0,318,0,207.75,3,3,True
AMB_RS00760,,UNRESOLVED,unknown,0,E_cons_core,1,0.7847513948942102,0.23999274715356972,0.5,0.0,252,0,209.51,3,3,False
AMB_RS00765,,UNRESOLVED,unknown,0,N_redundancy,1,0.579375558963956,0.4669690166371373,0.3333333333333333,4.0,384,0,208.56,3,3,False
AMB_RS00775,,CONFIDENT_NONESSENTIAL,non-essential,2,N_score|N_pangenome_some,0,0.208885257049414,0.8372318798738545,0.0,0.0,410,0,206.56,1,3,False
AMB_RS00780,,ROGUE_SUSPECT,unknown,0,E_geometry|N_score|P_rogue,1,0.2900492257087638,0.7793744931815142,0.0571428571428571,0.0,329,1,205.34,3,3,False
AMB_RS00790,,CONFIDENT_NONESSENTIAL,non-essential,3,N_score|N_pangenome_some|N_long_lagging,0,0.1924539967281879,0.8857948459097574,0.0,1.0,484,0,202.95,2,3,False
AMB_RS00795,,CONFIDENT_NONESSENTIAL,non-essential,2,N_score|N_pangenome_strong,0,0.2712513536344474,0.8056137592916399,0.0,0.0,250,0,201.85,0,3,False
AMB_RS00805,,UNRESOLVED,unknown,0,N_redundancy,0,0.5387988488850594,0.5627905108117234,0.2162162162162162,4.0,211,0,200.42,3,3,False
AMB_RS00820,,UNRESOLVED,unknown,0,E_cons_core|E_geometry|F_core_redundant,1,0.944173004776166,0.048976116236182136,0.8333333333333334,11.0,315,1,197.78,3,3,True
AMB_RS00825,,UNRESOLVED,unknown,0,E_cons_core|E_geometry|N_pangenome_some,1,0.9135873808372376,0.06780177154409804,0.75,0.0,256,1,196.88,2,3,False
AMB_RS00830,,CONFIDENT_NONESSENTIAL,non-essential,2,E_geometry|N_score|N_pangenome_some,0,0.273771145165849,0.7567760574726075,0.0588235294117647,0.0,349,1,195.98,2,3,False
AMB_RS00835,,CONFIDENT_NONESSENTIAL,non-essential,2,E_geometry|N_score|N_pangenome_some,0,0.3005403824623828,0.7468439552946133,0.0,0.0,161,1,195.22,1,3,False
AMB_RS00840,,CONFIDENT_NONESSENTIAL,non-essential,2,E_geometry|N_score|N_pangenome_some,0,0.3060925300680636,0.7731722051730398,0.0,0.0,159,1,194.56,1,3,False
AMB_RS00845,,CONFIDENT_NONESSENTIAL,non-essential,3,N_score|N_pangenome_some|N_long_lagging,0,0.2127043126296124,0.8341089545479039,0.0357142857142857,0.0,466,0,193.57,1,3,False
AMB_RS00850,,CONFIDENT_NONESSENTIAL,non-essential,1,E_cons_core|E_geometry|N_pangenome_strong,0,0.8236398263098375,0.15661101529783686,0.5833333333333334,0.0,282,1,192.4,0,3,True
AMB_RS00855,,CONFIDENT_NONESSENTIAL,non-essential,2,E_geometry|N_score|N_pangenome_strong,0,0.2443983841683647,0.8179189035747148,0.0,0.0,302,1,191.34,0,3,False
AMB_RS00860,,CONFIDENT_NONESSENTIAL,non-essential,2,N_score|N_pangenome_some,0,0.1654389439560606,0.87388734818963,0.0,0.0,531,1,190.06,1,3,False
AMB_RS00865,,CONFIDENT_NONESSENTIAL,non-essential,2,N_score|N_pangenome_some,0,0.0869917476156768,0.9462348867318862,0.0,0.0,892,1,187.93,2,3,False
AMB_RS00870,,CONFIDENT_NONESSENTIAL,non-essential,1,E_cons_core|E_geometry|N_pangenome_strong,1,0.8980605039654527,0.08944090512064962,0.6666666666666666,0.0,157,1,186.15,0,3,False
AMB_RS00875,,UNRESOLVED,unknown,0,E_geometry|N_redundancy,0,0.7362046004184399,0.27848960207294293,0.4411764705882353,5.0,263,1,185.51,3,3,False
AMB_RS00880,,CONFIDENT_NONESSENTIAL,non-essential,2,N_score|N_pangenome_strong,0,0.1676353141869712,0.8683301737639239,0.0,0.0,516,1,184.34,0,3,False
AMB_RS00885,,CONFIDENT_NONESSENTIAL,non-essential,2,N_score|N_pangenome_strong,0,0.160768342498364,0.8939216745786158,0.0,0.0,551,1,182.54,0,3,False
AMB_RS00890,,CONFIDENT_NONESSENTIAL,non-essential,2,N_score|N_pangenome_strong,0,0.1839329763400994,0.8808706990806533,0.0,0.0,474,1,180.99,0,3,False
AMB_RS00895,,CONFIDENT_NONESSENTIAL,non-essential,1,E_geometry|N_pangenome_strong,0,0.5406793262437052,0.49039135639898496,0.3333333333333333,0.0,394,1,179.64,0,3,False
AMB_RS00900,,UNRESOLVED,unknown,0,E_geometry,0,0.5712238143894248,0.48748991570918265,0.2432432432432432,2.0,159,1,178.83,3,3,False
AMB_RS00905,,UNRESOLVED,unknown,0,E_cons_core|E_geometry|F_core_redundant,1,0.8409405656377514,0.13188964976263207,0.5757575757575758,9.0,262,1,178.2,3,3,False
AMB_RS00915,,CONFIDENT_NONESSENTIAL,non-essential,2,N_score|N_pangenome_strong,0,0.1668750848797601,0.8563453600620272,0.0,0.0,503,1,174.9,0,3,True
AMB_RS00920,,CONFIDENT_NONESSENTIAL,non-essential,1,E_geometry|N_score,0,0.2513234148746898,0.7405582969203174,0.0294117647058823,1.0,314,1,173.64,3,3,True
AMB_RS00925,,CONFIDENT_NONESSENTIAL,non-essential,1,E_geometry|N_score,0,0.3104816157348997,0.7183020470953438,0.0857142857142857,1.0,309,1,172.71,3,3,True
AMB_RS00930,,ROGUE_SUSPECT,unknown,0,E_geometry|N_score|P_rogue,0,0.2089126025637199,0.8465267557443577,0.0,0.0,381,1,171.68,3,3,True
AMB_RS00960,,UNRESOLVED,unknown,0,E_cons_core|F_core_redundant,1,0.9269214494318596,0.0572276125194424,0.7428571428571429,12.0,224,0,164.66,3,3,True
AMB_RS00965,,CONFIDENT_NONESSENTIAL,non-essential,2,N_score|N_pangenome_some,0,0.4197118714167006,0.6744367614137413,0.0909090909090909,0.0,97,0,164.18,1,3,False
AMB_RS00975,,UNRESOLVED,unknown,0,E_geometry|N_pangenome_some,1,0.6470794201107969,0.3400902641123848,0.3333333333333333,0.0,155,1,162.73,1,3,False
AMB_RS00985,,CONFIDENT_NONESSENTIAL,non-essential,1,E_geometry|N_score,1,0.3792280508109535,0.6779504711734395,0.1621621621621621,1.0,329,1,161.25,3,3,True
AMB_RS00995,,CONFIDENT_NONESSENTIAL,non-essential,2,N_score|N_pangenome_some,1,0.2958015737275867,0.7735392989959138,0.0,0.0,149,0,159.82,1,3,False
AMB_RS01000,,UNRESOLVED,unknown,0,,1,0.6446917365090177,0.36764723254589904,0.3793103448275862,0.0,267,0,159.21,3,3,False
AMB_RS01005,,UNRESOLVED,unknown,0,,1,0.7037672425087941,0.3157977076995699,0.4571428571428571,1.0,320,0,158.26,3,3,False
AMB_RS01010,,CONFIDENT_NONESSENTIAL,non-essential,2,N_score|N_pangenome_some,1,0.2928612552371423,0.7716523882380698,0.0,0.0,152,0,157.49,1,3,False
AMB_RS01015,,UNRESOLVED,unknown,0,E_cons_core,1,0.9499904194173036,0.03531154071782808,0.8484848484848485,0.0,152,0,157.03,3,3,False
AMB_RS01020,,UNRESOLVED,unknown,0,E_cons_core,1,0.9524930044705586,0.03521106291652123,0.9722222222222222,0.0,402,0,156.2,3,3,True
AMB_RS01025,,UNRESOLVED,unknown,0,E_cons_core,1,0.9442770328100636,0.04847281665432038,1.0,0.0,553,0,154.61,3,3,False
AMB_RS01030,,CONFIDENT_ESSENTIAL,essential,2,E_score|E_cons_core,1,0.977596806936904,0.018181999194446817,1.0,0.0,96,0,153.61,3,3,True
AMB_RS01035,,CONFIDENT_NONESSENTIAL,non-essential,2,E_geometry|N_score|N_pangenome_some,0,0.2939402333846579,0.6990092775353673,0.05,0.0,230,1,152.89,1,3,False
AMB_RS01040,,CONFIDENT_NONESSENTIAL,non-essential,2,E_geometry|N_score|N_pangenome_some,1,0.3153369156529658,0.7106003892176749,0.0,0.0,81,1,152.25,1,3,False
AMB_RS01045,,UNRESOLVED,unknown,0,E_cons_core,1,0.9321280105633016,0.04997905578887342,0.7878787878787878,1.0,179,0,151.74,3,3,False
AMB_RS01050,,CONFIDENT_NONESSENTIAL,non-essential,3,N_score|N_pangenome_some|N_long_lagging,0,0.1635969451291145,0.8804915383063898,0.0,0.0,506,0,150.71,1,3,False
AMB_RS01055,,UNRESOLVED,unknown,0,E_cons_core,1,0.8700870645713936,0.12825473590869502,0.7647058823529411,2.0,497,0,149.21,3,3,False
AMB_RS01060,,CONFIDENT_NONESSENTIAL,non-essential,2,N_score|N_pangenome_some,0,0.2611201734256762,0.8028268515792503,0.0,0.0,221,0,148.13,1,3,False
AMB_RS01065,,UNRESOLVED,unknown,0,E_cons_core,1,0.9393166657295352,0.048551656301756306,0.875,1.0,316,0,147.33,3,3,False
AMB_RS01070,,CONFIDENT_NONESSENTIAL,non-essential,3,N_score|N_pangenome_strong|N_long_lagging,0,0.1234479708116962,0.9244726493626702,0.0,0.0,670,0,145.7,0,3,False
AMB_RS01075,,UNRESOLVED,unknown,0,E_cons_core,1,0.7712932414434416,0.21895533757214322,0.5945945945945946,0.0,425,0,143.8,3,3,False
AMB_RS01085,,UNRESOLVED,unknown,0,E_cons_core,1,0.9525603199663264,0.03713989302203031,0.945945945945946,0.0,333,0,140.94,3,3,False
AMB_RS01090,,CONDITIONAL_SUSPECT,unknown,0,N_score|N_long_lagging|P_conditional,1,0.2418374273276195,0.8075005985954339,0.081081081081081,2.0,453,0,139.77,3,3,True
AMB_RS01095,,UNRESOLVED,unknown,0,E_cons_core,1,0.9219410857241552,0.060650143909413354,0.8108108108108109,0.0,285,0,138.67,3,3,False
AMB_RS01100,,CONFIDENT_NONESSENTIAL,non-essential,2,N_score|N_pangenome_some,0,0.1366224872124152,0.9019322418528954,0.0,0.0,594,1,137.25,1,3,False
AMB_RS01105,,UNRESOLVED,unknown,0,E_geometry,1,0.6708965725271943,0.32100663004934965,0.3548387096774194,1.0,137,1,136.15,3,3,False
AMB_RS01115,,CONFIDENT_NONESSENTIAL,non-essential,2,N_score|N_pangenome_some,0,0.1776914439493367,0.8761173136658252,0.0,1.0,454,1,134.41,2,3,True
